OrderNumber,Sales Channel,OrderDate,DeliveryDate,DeliveryTime,_SalesTeamID,_CustomerID,_StoreID,_ProductID,Order Quantity,Unit Price,Unit Cost,Revenue,Gross Margin
SO - 000324,Wholesale,2018-06-27,2018-07-14,17,26,10,322,35,7,1956.4,1330.352,13694.800000000001,4382.336000000001
SO - 000325,Online,2018-06-27,2018-07-14,17,15,4,176,42,5,1078.7,722.729,5393.5,1779.8549999999996
SO - 000326,In-Store,2018-06-27,2018-07-22,25,6,22,70,26,1,1212.7,945.9060000000001,1212.7,266.794
SO - 000327,Online,2018-06-27,2018-07-13,16,18,48,252,29,5,978.2,821.688,4891.0,782.5600000000004
SO - 000328,In-Store,2018-06-27,2018-07-18,21,4,28,275,45,3,174.20000000000002,120.19800000000001,522.6,162.00599999999997
SO - 000329,Online,2018-06-27,2018-07-12,15,19,25,226,17,3,1125.6000000000001,630.3360000000001,3376.8,1485.792
SO - 000330,Online,2018-06-28,2018-07-11,13,20,49,288,6,6,1065.3,468.73199999999997,6391.799999999999,3579.4079999999994
SO - 000331,Online,2018-06-28,2018-07-22,24,15,11,60,12,5,3892.7000000000003,2724.89,19463.5,5839.050000000001
SO - 000332,Online,2018-06-28,2018-07-26,28,17,19,297,9,2,207.70000000000002,120.46600000000001,415.40000000000003,174.46800000000002
SO - 000333,In-Store,2018-06-28,2018-07-18,20,3,20,75,23,7,1185.9,948.7200000000001,8301.300000000001,1660.2600000000002
SO - 000334,In-Store,2018-06-28,2018-07-17,19,10,15,352,18,2,2586.2000000000003,1629.3060000000003,5172.400000000001,1913.788
SO - 000335,In-Store,2018-06-28,2018-07-13,15,8,26,25,30,4,2579.5,1960.42,10318.0,2476.3199999999997
SO - 000336,Online,2018-06-28,2018-07-27,29,16,7,23,36,8,6378.400000000001,2806.496,51027.200000000004,28575.232000000004
SO - 000337,Distributor,2018-06-28,2018-07-11,13,24,26,292,31,7,3008.3,2226.1420000000003,21058.100000000002,5475.106
SO - 000338,In-Store,2018-06-28,2018-08-01,34,11,49,140,20,3,1755.4,930.3620000000001,5266.200000000001,2475.1140000000005
SO - 000339,Online,2018-06-28,2018-07-10,12,13,28,171,14,8,1139.0,740.35,9112.0,3189.2
SO - 000340,In-Store,2018-06-28,2018-07-17,19,11,46,44,38,5,6157.3,4556.402,30786.5,8004.489999999998
SO - 000341,Online,2018-06-28,2018-08-03,36,18,33,43,40,7,2231.1,1093.239,15617.699999999999,7965.026999999998
SO - 000342,In-Store,2018-06-28,2018-07-18,20,11,23,64,8,7,2479.0,1859.25,17353.0,4338.25
SO - 000343,Distributor,2018-06-29,2018-07-15,16,21,35,18,10,4,6391.8,4793.85,25567.2,6391.799999999999
SO - 000344,Wholesale,2018-06-29,2018-07-20,21,27,4,263,39,2,1139.0,660.62,2278.0,956.76
SO - 000345,Online,2018-06-29,2018-07-08,9,20,38,196,36,3,2586.2000000000003,1681.0300000000002,7758.6,2715.51
SO - 000346,In-Store,2018-06-29,2018-07-08,9,1,36,206,35,4,3899.4,1871.712,15597.6,8110.752
SO - 000347,In-Store,2018-06-29,2018-07-29,30,8,25,80,43,8,951.4,599.382,7611.2,2816.1440000000002
SO - 000348,In-Store,2018-06-30,2018-07-24,24,4,8,172,38,1,5607.900000000001,3476.898,5607.900000000001,2131.0020000000004
SO - 000349,In-Store,2018-06-30,2018-07-11,11,6,12,274,37,2,1165.8,827.718,2331.6,676.164
SO - 000350,Online,2018-06-30,2018-08-06,37,16,17,277,44,2,1949.7,1520.766,3899.4,857.8679999999999
SO - 000351,Distributor,2018-06-30,2018-07-16,16,21,40,147,34,8,3685.0,2690.0499999999997,29480.0,7959.600000000002
SO - 000352,Distributor,2018-06-30,2018-07-26,26,20,3,332,17,2,2633.1,1816.8389999999997,5266.2,1632.5220000000004
SO - 000353,Online,2018-06-30,2018-07-13,13,19,26,274,23,1,1072.0,460.96,1072.0,611.04
SO - 000354,In-Store,2018-06-30,2018-07-05,5,1,38,33,8,1,3537.6,1910.304,3537.6,1627.2959999999998
SO - 000355,In-Store,2018-06-30,2018-07-24,24,9,41,233,13,8,1092.1000000000001,622.4970000000001,8736.800000000001,3756.8240000000005
SO - 000356,In-Store,2018-06-30,2018-07-22,22,12,17,262,5,4,1748.7,1136.655,6994.8,2448.1800000000003
SO - 000357,Online,2018-06-30,2018-07-29,29,18,49,6,9,8,891.1,739.6129999999999,7128.8,1211.8960000000006
SO - 000358,In-Store,2018-06-30,2018-07-28,28,2,41,159,23,5,3082.0,1510.18,15410.0,7859.099999999999
SO - 000359,In-Store,2018-06-30,2018-07-21,21,9,34,148,15,5,1125.6000000000001,776.664,5628.000000000001,1744.6800000000012
SO - 000360,In-Store,2018-06-30,2018-07-18,18,7,46,102,22,6,1252.9,651.508,7517.400000000001,3608.3520000000003
SO - 000361,Wholesale,2018-07-01,2018-07-09,8,28,44,362,45,1,837.5,527.625,837.5,309.875
SO - 000362,Wholesale,2018-07-01,2018-08-08,38,25,21,295,40,1,1031.8,773.8499999999999,1031.8,257.95000000000005
SO - 000363,Online,2018-07-01,2018-07-09,8,14,7,256,28,4,2385.2000000000003,1454.9720000000002,9540.800000000001,3720.9120000000003
SO - 000364,In-Store,2018-07-01,2018-07-18,17,1,48,154,30,2,1802.3,1153.472,3604.6,1297.656
SO - 000365,Wholesale,2018-07-01,2018-07-22,21,26,40,270,27,5,1018.4,753.616,5092.0,1323.92
SO - 000366,Online,2018-07-01,2018-07-12,11,13,35,102,40,7,3946.3,1815.2980000000002,27624.100000000002,14917.014000000001
SO - 000367,In-Store,2018-07-01,2018-07-21,20,9,21,131,15,7,3953.0,2095.09,27671.0,13005.369999999999
SO - 000368,In-Store,2018-07-02,2018-07-22,20,11,1,160,33,6,5098.7,3416.129,30592.199999999997,10095.426
SO - 000369,Online,2018-07-02,2018-07-15,13,15,9,347,5,8,3758.7000000000003,1954.5240000000001,30069.600000000002,14433.408000000001
SO - 000370,Distributor,2018-07-02,2018-07-11,9,24,9,45,18,7,911.2,610.504,6378.400000000001,2104.8720000000003
SO - 000371,Distributor,2018-07-02,2018-07-06,4,21,26,238,22,3,904.5,379.89,2713.5,1573.83
SO - 000372,Online,2018-07-02,2018-07-18,16,18,21,128,5,3,911.2,410.04,2733.6000000000004,1503.4800000000002
SO - 000373,Online,2018-07-02,2018-07-11,9,19,6,39,21,5,227.8,134.402,1139.0,466.99
SO - 000374,In-Store,2018-07-02,2018-07-27,25,3,14,69,40,4,254.6,117.116,1018.4,549.9359999999999
SO - 000375,Wholesale,2018-07-02,2018-07-21,19,27,33,29,35,3,683.4,444.21,2050.2,717.5699999999999
SO - 000376,In-Store,2018-07-03,2018-07-20,17,4,43,159,20,7,3919.5,2234.115,27436.5,11797.695000000002
SO - 000377,Wholesale,2018-07-03,2018-07-25,22,26,25,353,12,8,1092.1000000000001,786.3120000000001,8736.800000000001,2446.304
SO - 000378,In-Store,2018-07-04,2018-08-03,30,4,10,199,20,4,924.6,536.268,3698.4,1553.328
SO - 000379,Online,2018-07-04,2018-08-06,33,17,45,182,22,8,1018.4,794.352,8147.2,1792.384
SO - 000380,In-Store,2018-07-04,2018-07-28,24,1,19,358,13,7,1788.9,1305.897,12522.300000000001,3381.0210000000025
SO - 000381,Distributor,2018-07-04,2018-08-08,35,23,17,80,47,2,944.7,538.4789999999999,1889.4,812.4420000000002
SO - 000382,Wholesale,2018-07-04,2018-07-31,27,25,39,140,29,3,3959.7000000000003,2573.8050000000003,11879.1,4157.6849999999995
SO - 000383,In-Store,2018-07-04,2018-07-25,21,6,11,146,41,5,167.5,70.35,837.5,485.75
SO - 000384,Wholesale,2018-07-04,2018-07-23,19,25,23,104,22,2,3872.6,1975.026,7745.2,3795.1479999999997
SO - 000385,In-Store,2018-07-04,2018-07-23,19,12,12,185,23,8,6539.2,3858.1279999999997,52313.6,21448.576
SO - 000386,Distributor,2018-07-04,2018-07-24,20,23,44,51,6,1,1025.1000000000001,779.0760000000001,1025.1000000000001,246.024
SO - 000387,Distributor,2018-07-04,2018-07-16,12,21,31,190,29,3,938.0,572.18,2814.0,1097.46
SO - 000388,Wholesale,2018-07-04,2018-07-16,12,26,19,355,27,3,1045.2,804.8040000000001,3135.6000000000004,721.1880000000001
SO - 000389,Wholesale,2018-07-04,2018-07-25,21,28,20,205,19,8,167.5,112.22500000000001,1340.0,442.19999999999993
SO - 000390,Online,2018-07-04,2018-07-31,27,15,44,334,45,5,1721.9,1377.5200000000002,8609.5,1721.8999999999987
SO - 000391,Online,2018-07-05,2018-07-19,14,13,30,242,28,3,676.7,466.923,2030.1000000000001,629.3310000000001
SO - 000392,In-Store,2018-07-05,2018-07-18,13,4,47,162,24,2,167.5,82.075,335.0,170.85
SO - 000393,In-Store,2018-07-05,2018-07-17,12,4,26,255,12,5,1118.9,895.1200000000001,5594.5,1118.8999999999996
SO - 000394,Wholesale,2018-07-05,2018-08-09,35,26,17,24,32,3,1139.0,933.9799999999999,3417.0,615.0600000000004
SO - 000395,In-Store,2018-07-05,2018-07-26,21,8,44,278,41,4,1748.7,751.941,6994.8,3987.036
SO - 000396,In-Store,2018-07-05,2018-07-25,20,5,13,258,27,8,1728.6000000000001,1140.8760000000002,13828.800000000001,4701.7919999999995
SO - 000397,Wholesale,2018-07-05,2018-07-26,21,27,13,183,23,8,1112.2,500.49,8897.6,4893.68
SO - 000398,In-Store,2018-07-05,2018-07-18,13,3,9,58,1,6,2385.2000000000003,1454.9720000000002,14311.2,5581.367999999999
SO - 000399,Wholesale,2018-07-05,2018-07-17,12,26,18,83,3,8,221.1,172.458,1768.8,389.13599999999997
SO - 000400,Distributor,2018-07-06,2018-08-12,37,23,1,120,29,7,5708.400000000001,2682.9480000000003,39958.8,21178.164
SO - 000401,Online,2018-07-06,2018-08-03,28,18,38,288,40,1,1038.5,830.8000000000001,1038.5,207.69999999999993
SO - 000402,In-Store,2018-07-06,2018-07-19,13,5,43,19,35,4,3993.2000000000003,3234.4920000000006,15972.800000000001,3034.8319999999985
SO - 000403,Online,2018-07-06,2018-08-04,29,16,14,191,33,8,1085.4,792.3420000000001,8683.2,2344.464
SO - 000404,Online,2018-07-06,2018-07-22,16,12,36,278,23,7,3886.0,2020.72,27202.0,13056.96
SO - 000405,In-Store,2018-07-06,2018-07-25,19,6,21,294,4,3,3986.5,2670.9550000000004,11959.5,3946.6349999999984
SO - 000406,Online,2018-07-06,2018-07-30,24,18,41,120,32,3,1206.0,988.92,3618.0,651.2400000000002
SO - 000407,Wholesale,2018-07-07,2018-07-16,9,28,38,357,7,1,1842.5,1050.225,1842.5,792.2750000000001
SO - 000408,Wholesale,2018-07-07,2018-07-27,20,27,22,296,35,3,5051.8,2930.044,15155.400000000001,6365.268000000002
SO - 000409,Online,2018-07-07,2018-07-27,20,14,4,248,39,1,1165.8,466.32,1165.8,699.48
SO - 000410,Online,2018-07-07,2018-07-26,19,15,21,333,2,8,3966.4,2340.176,31731.2,13009.792000000001
SO - 000411,Online,2018-07-07,2018-08-03,27,13,17,322,22,3,1802.3,1495.9089999999999,5406.9,919.1729999999998
SO - 000412,Online,2018-07-08,2018-07-31,23,19,36,153,31,5,1105.5,851.235,5527.5,1271.3249999999998
SO - 000413,Online,2018-07-08,2018-07-28,20,12,16,46,32,7,1889.4,1398.156,13225.800000000001,3438.7080000000005
SO - 000414,Online,2018-07-08,2018-08-01,24,15,40,351,4,7,1018.4,661.96,7128.8,2495.08
SO - 000415,In-Store,2018-07-08,2018-07-22,14,3,8,293,40,5,3865.9,2822.107,19329.5,5218.965
SO - 000416,Wholesale,2018-07-08,2018-07-15,7,28,30,256,13,7,998.3000000000001,449.235,6988.1,3843.4550000000004
SO - 000417,Online,2018-07-08,2018-08-05,28,18,48,148,31,2,254.6,127.3,509.2,254.6
SO - 000418,Online,2018-07-08,2018-08-05,28,13,13,6,38,5,703.5,316.575,3517.5,1934.625
SO - 000419,Distributor,2018-07-08,2018-08-13,36,23,47,62,1,6,1092.1000000000001,546.0500000000001,6552.6,3276.3
SO - 000420,Online,2018-07-08,2018-08-04,27,16,6,61,3,4,1038.5,560.7900000000001,4154.0,1910.8399999999997
SO - 000421,In-Store,2018-07-08,2018-08-05,28,3,50,188,37,4,2398.6,1894.894,9594.4,2014.8239999999996
SO - 000422,Wholesale,2018-07-09,2018-07-14,5,28,32,150,7,4,897.8000000000001,368.098,3591.2000000000003,2118.808
SO - 000423,Distributor,2018-07-09,2018-08-06,28,25,30,39,46,7,5212.6,3179.686,36488.200000000004,14230.398000000005
SO - 000424,Online,2018-07-09,2018-07-20,11,15,46,102,22,3,254.6,206.226,763.8,145.12199999999996
SO - 000425,In-Store,2018-07-09,2018-08-04,26,3,29,236,3,4,3926.2000000000003,2120.148,15704.800000000001,7224.2080000000005
SO - 000426,Online,2018-07-09,2018-08-05,27,17,13,312,12,8,1165.8,582.9,9326.4,4663.2
SO - 000427,In-Store,2018-07-09,2018-08-07,29,7,44,183,6,1,3859.2000000000003,2354.112,3859.2000000000003,1505.0880000000002
SO - 000428,In-Store,2018-07-09,2018-07-31,22,3,4,69,41,6,167.5,100.5,1005.0,402.0
SO - 000429,Distributor,2018-07-09,2018-07-17,8,21,22,330,24,8,1681.7,891.301,13453.6,6323.192
SO - 000430,Distributor,2018-07-09,2018-08-07,29,22,38,137,3,8,924.6,665.712,7396.8,2071.1040000000003
SO - 000431,Distributor,2018-07-09,2018-08-02,24,23,13,119,21,6,3966.4,3371.44,23798.4,3569.760000000002
SO - 000432,Online,2018-07-09,2018-08-01,23,15,19,283,43,7,938.0,450.24,6566.0,3414.3199999999997
SO - 000433,In-Store,2018-07-10,2018-08-02,23,7,20,81,30,6,1983.2,1090.7600000000002,11899.2,5354.639999999999
SO - 000434,In-Store,2018-07-10,2018-07-31,21,10,27,165,7,7,2586.2000000000003,2094.8220000000006,18103.4,3439.645999999997
SO - 000435,In-Store,2018-07-11,2018-08-02,22,7,14,87,2,3,3061.9,2051.473,9185.7,3031.281000000001
SO - 000436,Wholesale,2018-07-11,2018-07-31,20,28,30,323,39,1,1051.9,452.317,1051.9,599.5830000000001
SO - 000437,Distributor,2018-07-11,2018-07-22,11,21,11,225,2,8,261.3,104.52000000000001,2090.4,1254.24
SO - 000438,In-Store,2018-07-11,2018-08-01,21,11,4,138,37,6,6143.900000000001,3071.9500000000003,36863.4,18431.7
SO - 000439,Distributor,2018-07-11,2018-08-03,23,20,45,143,43,7,2472.3,1928.3940000000002,17306.100000000002,3807.3420000000006
SO - 000440,In-Store,2018-07-11,2018-07-27,16,2,6,316,9,3,3892.7000000000003,3075.233,11678.1,2452.401
SO - 000441,In-Store,2018-07-11,2018-08-11,31,11,33,216,14,1,964.8000000000001,492.04800000000006,964.8000000000001,472.752
SO - 000442,In-Store,2018-07-11,2018-08-05,25,2,46,342,12,8,3832.4,3104.244,30659.2,5825.248
SO - 000443,In-Store,2018-07-11,2018-08-02,22,2,12,190,45,7,964.8000000000001,781.488,6753.6,1283.1840000000002
SO - 000444,In-Store,2018-07-11,2018-07-29,18,6,48,122,40,1,1118.9,794.419,1118.9,324.4810000000001
SO - 000445,Online,2018-07-11,2018-08-06,26,16,43,319,6,8,180.9,74.169,1447.2,853.8480000000001
SO - 000446,Distributor,2018-07-11,2018-08-08,28,22,23,96,24,7,844.2,346.122,5909.400000000001,3486.5460000000003
SO - 000447,In-Store,2018-07-11,2018-08-06,26,7,25,96,11,7,3490.7000000000003,1780.257,24434.9,11973.101
SO - 000448,Online,2018-07-12,2018-08-11,30,20,39,66,9,5,1112.2,778.54,5561.0,1668.3000000000002
SO - 000449,In-Store,2018-07-12,2018-08-15,34,11,42,128,37,1,1072.0,568.1600000000001,1072.0,503.8399999999999
SO - 000450,Distributor,2018-07-12,2018-08-04,23,24,20,1,41,3,1078.7,906.1080000000001,3236.1000000000004,517.7760000000003
SO - 000451,Wholesale,2018-07-12,2018-08-01,20,26,10,273,25,7,5433.7,3857.9269999999997,38035.9,11030.411000000004
SO - 000452,Online,2018-07-12,2018-07-18,6,16,17,309,24,8,3906.1,3163.9410000000003,31248.8,5937.271999999997
SO - 000453,Online,2018-07-12,2018-07-25,13,13,21,103,30,4,2458.9,2090.065,9835.6,1475.3400000000001
SO - 000454,Distributor,2018-07-12,2018-08-01,20,24,8,258,10,3,1112.2,856.394,3336.6000000000004,767.4180000000006
SO - 000455,In-Store,2018-07-12,2018-07-17,5,10,31,149,47,4,1065.3,745.7099999999999,4261.2,1278.3600000000001
SO - 000456,In-Store,2018-07-12,2018-07-30,18,1,5,298,35,6,1862.6000000000001,1359.698,11175.6,3017.4120000000003
SO - 000457,Wholesale,2018-07-12,2018-08-04,23,27,11,273,7,7,1822.4,1184.5600000000002,12756.800000000001,4464.879999999999
SO - 000458,Wholesale,2018-07-12,2018-07-29,17,26,35,161,12,7,1065.3,575.2620000000001,7457.099999999999,3430.265999999999
SO - 000459,Online,2018-07-12,2018-07-31,19,17,26,29,16,3,5875.900000000001,4289.407,17627.7,4759.478999999999
SO - 000460,In-Store,2018-07-12,2018-08-06,25,1,10,151,22,3,1728.6000000000001,708.726,5185.8,3059.6220000000003
SO - 000461,Distributor,2018-07-13,2018-07-25,12,24,50,125,45,4,3832.4,2452.7360000000003,15329.6,5518.655999999999
SO - 000462,Distributor,2018-07-13,2018-08-17,35,22,24,261,7,1,1025.1000000000001,861.0840000000001,1025.1000000000001,164.01600000000008
SO - 000463,Distributor,2018-07-13,2018-08-12,30,24,1,115,45,4,1815.7,944.1640000000001,7262.8,3486.144
SO - 000464,In-Store,2018-07-13,2018-07-25,12,4,22,294,1,2,3839.1,1689.204,7678.2,4299.7919999999995
SO - 000465,In-Store,2018-07-13,2018-07-23,10,10,15,56,14,1,2425.4,1430.9859999999999,2425.4,994.4140000000002
SO - 000466,In-Store,2018-07-13,2018-07-22,9,6,38,218,13,6,3865.9,1971.6090000000002,23195.4,11365.746000000001
SO - 000467,In-Store,2018-07-13,2018-08-07,25,2,45,351,23,2,2653.2000000000003,1857.24,5306.400000000001,1591.9200000000005
SO - 000468,Online,2018-07-13,2018-08-03,21,13,42,90,3,2,991.6,594.96,1983.2,793.28
SO - 000469,Distributor,2018-07-13,2018-07-25,12,23,9,345,28,5,2512.5,2060.25,12562.5,2261.25
SO - 000470,Distributor,2018-07-14,2018-08-17,34,20,6,42,16,6,2613.0,1332.63,15678.0,7682.219999999999
SO - 000471,Distributor,2018-07-14,2018-08-11,28,25,1,362,27,5,5721.8,3375.862,28609.0,11729.689999999999
SO - 000472,In-Store,2018-07-14,2018-07-24,10,4,8,233,7,2,1768.8,831.3359999999999,3537.6,1874.928
SO - 000473,Online,2018-07-14,2018-08-04,21,20,19,220,21,5,2606.3,1251.0240000000001,13031.5,6776.379999999999
SO - 000474,Online,2018-07-14,2018-07-28,14,18,10,332,34,8,2452.2000000000003,1569.4080000000001,19617.600000000002,7062.336000000001
SO - 000475,Distributor,2018-07-14,2018-07-23,9,21,49,211,44,1,964.8000000000001,694.6560000000001,964.8000000000001,270.144
SO - 000476,Distributor,2018-07-15,2018-08-10,26,24,44,90,38,5,1125.6000000000001,562.8000000000001,5628.000000000001,2814.0000000000005
SO - 000477,Distributor,2018-07-15,2018-08-09,25,21,30,316,30,5,857.6,548.864,4288.0,1543.6799999999998
SO - 000478,In-Store,2018-07-15,2018-07-20,5,5,37,28,2,7,3906.1,1796.806,27342.7,14765.058
SO - 000479,In-Store,2018-07-15,2018-07-23,8,10,8,162,25,5,1078.7,506.989,5393.5,2858.5550000000003
SO - 000480,Online,2018-07-15,2018-08-13,29,18,13,279,29,1,2432.1,1264.692,2432.1,1167.408
SO - 000481,Online,2018-07-15,2018-08-12,28,18,2,91,30,8,958.1,536.5360000000001,7664.8,3372.5119999999997
SO - 000482,Wholesale,2018-07-16,2018-08-07,22,25,42,139,45,8,864.3000000000001,726.0120000000001,6914.400000000001,1106.304
SO - 000483,In-Store,2018-07-16,2018-08-05,20,7,40,146,8,2,864.3000000000001,700.0830000000001,1728.6000000000001,328.43399999999997
SO - 000484,In-Store,2018-07-16,2018-08-05,20,1,40,194,36,6,891.1,579.215,5346.6,1871.3100000000004
SO - 000485,Online,2018-07-16,2018-08-15,30,18,17,100,10,5,3979.8,2069.496,19899.0,9551.52
SO - 000486,Online,2018-07-16,2018-07-25,9,15,23,214,14,5,837.5,469.00000000000006,4187.5,1842.4999999999995
SO - 000487,Online,2018-07-16,2018-08-12,27,18,28,77,10,2,2318.2000000000003,1738.65,4636.400000000001,1159.1000000000004
SO - 000488,In-Store,2018-07-16,2018-08-17,32,9,41,29,35,6,1822.4,801.856,10934.400000000001,6123.264000000001
SO - 000489,Distributor,2018-07-16,2018-08-21,36,21,29,329,13,4,1165.8,664.506,4663.2,2005.176
SO - 000490,Distributor,2018-07-16,2018-07-26,10,22,11,41,16,7,234.5,187.60000000000002,1641.5,328.2999999999997
SO - 000491,Online,2018-07-17,2018-07-22,5,19,11,240,28,5,2452.2000000000003,1912.7160000000003,12261.000000000002,2697.42
SO - 000492,In-Store,2018-07-17,2018-07-29,12,4,19,331,11,8,261.3,133.263,2090.4,1024.296
SO - 000493,Distributor,2018-07-17,2018-08-20,34,21,29,85,4,4,1031.8,453.99199999999996,4127.2,2311.232
SO - 000494,Online,2018-07-17,2018-08-01,15,17,18,349,20,3,3082.0,1849.1999999999998,9246.0,3698.4000000000005
SO - 000495,Distributor,2018-07-17,2018-08-16,30,22,27,311,8,3,6405.2,3138.548,19215.6,9799.955999999998
SO - 000496,In-Store,2018-07-17,2018-08-22,36,9,22,162,16,6,1822.4,947.648,10934.400000000001,5248.5120000000015
SO - 000497,Wholesale,2018-07-17,2018-08-11,25,28,29,181,27,8,1279.7,1062.151,10237.6,1740.3919999999998
SO - 000498,Online,2018-07-17,2018-07-30,13,19,3,283,36,1,3932.9,2635.043,3932.9,1297.857
SO - 000499,In-Store,2018-07-17,2018-08-21,35,7,28,307,4,3,201.0,80.4,603.0,361.79999999999995
SO - 000500,Wholesale,2018-07-17,2018-08-17,31,27,11,141,4,1,3946.3,2131.0020000000004,3946.3,1815.2979999999998
SO - 000501,Wholesale,2018-07-18,2018-08-02,15,28,49,72,2,7,1909.5,1317.5549999999998,13366.5,4143.615000000002
SO - 000502,In-Store,2018-07-18,2018-08-11,24,2,47,120,23,7,2412.0,1109.52,16884.0,9117.36
SO - 000503,In-Store,2018-07-18,2018-08-11,24,7,50,152,32,6,964.8000000000001,675.36,5788.8,1736.6400000000003
SO - 000504,Distributor,2018-07-18,2018-08-16,29,22,42,57,3,5,1996.6000000000001,1457.518,9983.0,2695.41
SO - 000505,Online,2018-07-18,2018-08-05,18,12,21,228,1,7,1045.2,700.2840000000001,7316.400000000001,2414.4119999999994
SO - 000506,In-Store,2018-07-18,2018-08-21,34,6,41,37,4,1,3879.3,3219.819,3879.3,659.4810000000002
SO - 000507,Distributor,2018-07-18,2018-08-06,19,22,50,76,21,6,5976.400000000001,3466.312,35858.4,15060.528000000002
SO - 000508,Online,2018-07-18,2018-08-17,30,19,13,255,18,1,2257.9,1264.4240000000002,2257.9,993.4759999999999
SO - 000509,Online,2018-07-19,2018-08-18,30,15,9,186,22,4,241.20000000000002,154.36800000000002,964.8000000000001,347.328
SO - 000510,In-Store,2018-07-19,2018-08-08,20,1,35,68,40,8,1983.2,793.2800000000001,15865.6,9519.36
SO - 000511,In-Store,2018-07-19,2018-08-11,23,8,1,364,13,1,3919.5,3331.575,3919.5,587.9250000000002
SO - 000512,Online,2018-07-19,2018-08-04,16,13,17,174,44,7,241.20000000000002,135.07200000000003,1688.4,742.8959999999998
SO - 000513,Online,2018-07-19,2018-08-22,34,13,35,2,1,4,3946.3,2012.613,15785.2,7734.7480000000005
SO - 000514,Online,2018-07-19,2018-08-12,24,15,6,157,35,3,3966.4,3054.128,11899.2,2736.8160000000007
SO - 000515,In-Store,2018-07-19,2018-08-03,15,3,6,106,46,5,1829.1000000000001,1463.2800000000002,9145.5,1829.0999999999985
SO - 000516,In-Store,2018-07-19,2018-08-10,22,4,15,277,37,6,2733.6,1230.12,16401.6,9020.88
SO - 000517,In-Store,2018-07-19,2018-07-31,12,5,20,328,39,8,844.2,717.57,6753.6,1013.04
SO - 000518,In-Store,2018-07-20,2018-08-18,29,12,28,302,27,4,6231.0,4922.49,24924.0,5234.040000000001
SO - 000519,Online,2018-07-20,2018-08-20,31,15,16,65,5,3,1159.1000000000001,614.3230000000001,3477.3,1634.331
SO - 000520,In-Store,2018-07-20,2018-08-08,19,1,15,40,42,1,3966.4,2379.84,3966.4,1586.56
SO - 000521,Online,2018-07-20,2018-08-22,33,13,41,4,12,4,1105.5,740.6850000000001,4422.0,1459.2599999999998
SO - 000522,In-Store,2018-07-20,2018-07-30,10,1,16,56,8,5,1125.6000000000001,731.6400000000001,5628.000000000001,1969.8000000000002
SO - 000523,Distributor,2018-07-20,2018-07-31,11,20,19,139,42,5,897.8000000000001,709.2620000000001,4489.0,942.6899999999996
